group,content,url,valence,arousal,dominance,moral1,moral2,moral3
lib,"Rep #JohnLewis just now on Rachel Maddow, when asked how long sit-in will last:  ""We shall not be moved."" #holdthefloor #NoBillNoBreak",https://twitter.com/a/status/745790995086872576,0.705920119,0.464621415,0.18252874,0.121798846,0.755211052,0.763299098
lib,@Adam4004 One of the biggest shootings in US History just occurred and it wasn't gang related? That seems to be significant gun violence,https://twitter.com/a/status/745258191253049345,0.194819322,0.328449752,0.31022104,0.6064213,0.930202692,0.10106416
con,@FPAction you made me spit my coffee out. Congress recessed for summer *no zika bill funds/no gun violence control https://t.co/3ofhCLtuDX,https://twitter.com/a/status/753621424108167168,0.850289399,0.874239029,0.821742094,0.228513186,0.977629816,0.676646319
con,"@MemphisBoi95 @stephenasmith  That being said, no one deserves to die. But here, is where i am torn on this one. He was armed, his gun was..",https://twitter.com/a/status/752185125589360640,0.858169229,0.365003121,0.210911835,0.009686215,0.490294793,0.003256637
lib,Kudos to you dems for standing up to the Republicans for gun control #NoBillNoBreak #GunControlNow. Historic sit-in happening 25 hrs strong!,https://twitter.com/a/status/746026464299061248,0.381898324,0.209995794,0.976456361,0.760501832,0.267943692,0.649663899
lib,@RepBonnie We don't elect people to pray. We elect people to make meaningful change. And the people want common sense gun laws.,https://twitter.com/a/status/742037102380998658,0.864665089,0.897555235,0.179120853,0.292252024,0.806725508,0.141430946
lib,How many more deaths will it take for American politicians to realise that NOW is seriously the time to deal with gun control? #USA,https://twitter.com/a/status/751293732687900672,0.643043164,0.676244638,0.92803917,0.410458064,0.757277429,0.084568299
lib,I believe we can do A LOT better on gun control #enough #DisarmHate,https://twitter.com/a/status/745990279832944642,0.708336453,0.447050713,0.331817246,0.6169982,0.904344462,0.201328562
lib,How can GOP members claim to be pro life and anti common-sense gun control?  #NoBillNoBreak,https://twitter.com/a/status/745666155491246084,0.595309199,0.446648108,0.283323482,0.131193516,0.497581871,0.517671845
lib,No one wants to abolish the 2nd Amendment. We want more restrictions for gun control. Anyone can a buy a gun in America.,https://twitter.com/a/status/742097017455947776,0.672689556,0.662450093,0.861675067,0.855492828,0.725582194,0.666027392
lib,@JBurt73 @repjohnlewis  if you support terrorist watch list In that case you r supporting tht terrorist on  watch shud be able to buy gun,https://twitter.com/a/status/746035921678532612,0.408803362,0.894475666,0.279644757,0.627322627,0.704510852,0.447156443
lib,"It's not political theater, it's a request to VOTE on common sense gun control. Thank you @repjohnlewis and Rep. Clark #NoBillNoBreak",https://twitter.com/a/status/745993371706138625,0.877201587,0.649804797,0.986246599,0.831298409,0.966414016,0.828111698
lib,@SenateDems Someone else should read Coretta's letter in place of @SenWarren? Bring a gun to a gun fight not a knife @billmaher #resist,https://twitter.com/a/status/829162259846950912,0.131929665,0.705190736,0.448986474,0.391203324,0.280774967,0.072727568
lib,I have a tremendous newfound respect for Rep. John Lewis and the other House Democrats that participated in today's sit in. #NoBillNoBreak,https://twitter.com/a/status/745841725910958081,0.875472578,0.229674291,0.58904487,0.445874647,0.583148532,0.732873426
con,@sullivanradio The mall attack triple whammy for liberals suspect used a knife had link to ISIS stopped by a good guy with a gun,https://twitter.com/a/status/777957928112312320,0.046827608,0.880296108,0.129478007,0.792151388,0.55036582,0.818176823
lib,@MiamiHerald @AP NRA business against the life of 50 people or thousands of innocents killed because it is easier to buy a gun than a beer,https://twitter.com/a/status/742007424400261121,0.41563603,0.506719885,0.946553174,0.687641712,0.046745559,0.400699042
lib,Watching C-SPAN for maybe the first time ever and I am disgusted with these gun control amendment votes #makeitstop,https://twitter.com/a/status/745017690847318016,0.133010617,0.423590986,0.107250723,0.769398066,0.733096308,0.517553986
con,"@Turkevic @cristinalaila1  keep killing Americans on our soil and all our Muslim president can talk about is gun control, abolishing guns",https://twitter.com/a/status/743599182011764742,0.514399588,0.089411816,0.497511199,0.433870309,0.587467335,0.368219016
lib,@GOPLeader @HouseGOPYour staff blew her off after Newtown too! As the daughter of an NRA member we want commonsens gun reform#NoBillNoBreak,https://twitter.com/a/status/745833042313351170,0.237728899,0.091708228,0.289646554,0.950525887,0.076137224,0.128441294
con,"NOTHING ELSE MATTERS - Barack Obama, HRC &amp; Hillarybots @RealGM4Hillary @ShesWithUs2016 - It isn't about having another gun control debate...",https://twitter.com/a/status/742388555037741056,0.168944032,0.466670317,0.55296071,0.031857008,0.669641753,0.981949595
con,@realDonaldTrump Obama had nothing to say because the Sheriff said it All Its about what's in the hearts of men!!! Not Gun control!!!,https://twitter.com/a/status/754808654424072192,0.310677576,0.21304303,0.864241333,0.378003444,0.591092715,0.496003726
lib,This is AMAZING. Also Elizabeth Warren just sat down in front of the camera. Go USA! #NoBillNoBreak #holdthefloor https://t.co/PUkXVWHE2s,https://twitter.com/a/status/745778204716064768,0.985654989,0.836811688,0.632772666,0.890750253,0.40335646,0.711623161
con,"@FoxNews @RepGutierrez if you know whay you need, why are you doing it? Or step down and let someone else save your gun riddled city.",https://twitter.com/a/status/824410343518638081,0.800759717,0.398103958,0.452392666,0.106066507,0.527236364,0.997103743
lib,So proud of our MA Reps @RepMcGovern @sethmoulton @RepKClark for working to #DisarmHate #NoBillNoBreak #holdthefloor #mapoli THANK YOU,https://twitter.com/a/status/745678800822931457,0.157782465,0.460027787,0.026915635,0.340656736,0.973150879,0.816391302
lib,@AnnCoulter many of the victims were immigrants. the shooter was not. perhaps if y'all build that wall people would't die by gun violence.,https://twitter.com/a/status/742532742030721024,0.136192775,0.727599476,0.660351058,0.996398269,0.83738812,0.551112609
lib,@_nsmorgan the fact that we are now playing a freshman DB named Marquill Osborne should tell you lots. Let that sink in for a second,https://twitter.com/a/status/784869892956631040,0.205525663,0.265213364,0.373861706,0.135316583,0.426367802,0.7206104
lib,"@ColeLedford11 Amen. Hey @GOP , Congress and the Oval Office are yours now. We want common sense gun laws. It's your duty to end this.",https://twitter.com/a/status/817975798556565504,0.39742132,0.365521866,0.272251653,0.664421982,0.31061506,0.742881815
lib,@FoxeoGames so outstrips pretty much anything. I just hope automation makes transportation safer and relegates it to be akin gun ownership,https://twitter.com/a/status/742040812708499456,0.563445722,0.127490365,0.182665259,0.478080891,0.962626317,0.161637437
con,"@love2sin_ @taliahernandezz Idi Amin, Stalin, Pol Pot, Hitler, Mao Tse Tung, Quaddafi, Kim Jung II and Castro all agree gun control is great",https://twitter.com/a/status/742121014344093696,0.164276968,0.633239444,0.298723526,0.268816953,0.576886854,0.774638305
lib,"Today, the 11 yrold who I nanny asked me why shootings happen. I couldn't respond. What do you say to a child who's afraid? #NoBillNoBreak",https://twitter.com/a/status/745848408871677955,0.830376568,0.207080294,0.537977401,0.357731613,0.764000271,0.73262157
lib,(1) I'll never have words to describe the way I feel about gun violence. I also can't possibly urge how important gun control needs to be,https://twitter.com/a/status/741553811236347905,0.211154384,0.379106742,0.343777429,0.474391514,0.253127118,0.613533212
con,"@landonjfriesen I've not looked, but I'm going to go out on a limb and guess that this was a gun free zone.",https://twitter.com/a/status/742016248179916801,0.839909437,0.249461756,0.786905571,0.802200251,0.991618801,0.833359308
con,No bathroom break for the disgraceful babies. How dare you compare what you are doing to the = rights movement in the south. #NoBillNoBreak,https://twitter.com/a/status/745760027516907520,0.719869756,0.856452648,0.677208632,0.589248695,0.04414307,0.439344852
con,"@ShanChan_37 @owillis watch. the. video. He was heavily struggling, and the cops  were called because he was THREATENING someone with a gun",https://twitter.com/a/status/750552683640131585,0.339646804,0.685204572,0.337225709,0.336912373,0.305673511,0.742941533
lib,Doctors and med students stand with House Dems in calls for common-sense gun reforms. https://t.co/688mDoRzk6 #NoBillNoBreak #EndTheBan,https://twitter.com/a/status/745782594483126272,0.713313153,0.699933332,0.325074753,0.133948092,0.76511441,0.822463092
con,@NavyFederal You couldn't get the flag at half staff for Memorial Day but you can when BHO calls for gun control. https://t.co/IuDee7c1Kt,https://twitter.com/a/status/742880536733966338,0.43422567,0.562453819,0.437320546,0.70733619,0.114804202,0.608299862
lib,.@SenatorHeitkamp We’re counting on you to show leadership and pass common-sense gun laws. #DisarmHate https://t.co/hq6mqyJE34,https://twitter.com/a/status/744943675080249344,0.167890352,0.563546827,0.135151379,0.643243074,0.760782509,0.711913699
lib,Phone is charged and I'm back streaming the sit-in live on my Facebook page: https://t.co/I1ZQxWSaQ3 #NoBillNoBreak #Enough #DisarmHate,https://twitter.com/a/status/745712729990774785,0.068338378,0.997841989,0.689841675,0.773911679,0.524444107,0.545198277
con,Our president is oblivious to the real problem in the world right now. He just wants to push his own political agenda on gun control!,https://twitter.com/a/status/742345835330080768,0.222797679,0.454041479,0.010072957,0.839759395,0.953230721,0.735645143
lib,YES @keithellison! Proud of my Rep for standing up for common sense gun reform. #NoBillNoBreak #holdthefloor https://t.co/LZ9rKEE7c0,https://twitter.com/a/status/745785576729645056,0.914974356,0.738026161,0.486215251,0.481852548,0.996652916,0.185637642
con,"I woke up in a Molon Labe shirt
My neck and back still hurt
When I see a cute girl selling bulk ammo at a gun show I wanna flirt",https://twitter.com/a/status/775754753871482880,0.882835278,0.649811954,0.276515221,0.940361914,0.941601453,0.249542555
lib,It appears the Scott brothers have a pact: Chris coaches both teams for the 1st part of the year &amp; Brad coaches them for second #AFLFreoCats,https://twitter.com/a/status/753905952068214784,0.573404015,0.011651453,0.75646422,0.018817339,0.039049375,0.329341828
con,"@jchaltiwanger @joshbarton21 in the first 4 days of 2017 there have been 54 people shot in CHI, the city with the strictest gun laws 🤔",https://twitter.com/a/status/817472768266498049,0.9072562,0.722094948,0.901936001,0.731158644,0.301379778,0.749177919
lib,"If anyone wants to carry an assault rife, I'll be glad to sign you up with the greatest Army the world hvae ever known #NoBillNoBreak",https://twitter.com/a/status/745899332130508800,0.42466933,0.453017293,0.339123238,0.246456515,0.707793374,0.103289997
con,"Obama legacy-  8 years: blaming previous admin., vacation, apologizing to other countries screwing us, actions increased gun violence -WOW!",https://twitter.com/a/status/787704371022852097,0.472661944,0.254688787,0.178269538,0.126734597,0.261281046,0.617960607
con,"@joshgreenman Voter ID does not repress anybody's voting rights. To look at it that way, why should anybody have to have a gun permit.",https://twitter.com/a/status/765757062525485056,0.019480888,0.247496093,0.629277134,0.718683554,0.219136541,0.732442391
lib,Don't be shocked he followed orders! Most of them have. If #PhilandoCastile woman wasnt a witness theyd be saying he pulled a gun on them.,https://twitter.com/a/status/750947707758325760,0.178286806,0.385544487,0.973144822,0.671958101,0.190934181,0.495565328
