,tweetId,tweetIdx,group,content,rawContent,screenName,valence,valenceGrpPred,valenceSeq,valenceSeqRank,dominance,dominanceGrpPred,dominanceSeq,dominanceSeqRank,care,careGrpPred,careSeq,careSeqRank,fairness,fairnessGrpPred,fairnessSeq,fairnessSeqRank,loyalty,loyaltyGrpPred,loyaltySeq,loyaltySeqRank,authority,authorityGrpPred,authoritySeq,authoritySeqRank,purity,purityGrpPred,puritySeq,puritySeqRank,pred,prob,pdpValue,clusterId
39,742109170124607490,39,0,"i am just wondering , how did that gun control work out in the paris attacks .","i am just wondering , how did that gun control work out in the paris attacks .",User39,0.479166667,0,that gun control work out in the paris attacks,2.491373974,0.291666667,0,did that gun control work out in the paris,3.549525443,0,0,that gun control work out in the paris attacks,3.11578465,0,0,attacks,0.698790959,2,0,that gun control work out in the paris attacks,3.469482744,2,0,i,0.319192252,1,0,i,0.256395879,0,0.3095238095,,0
40,750109148998610944,40,0,hay tom try and talk about gun control today . <repeated>,hay tom try and talk about gun control today . <repeated>,User40,0.666666667,0,hay,1.818697361,0.291666667,0,hay tom try and talk about gun control today,3.549271655,3,0,hay tom try and talk about gun control today,3.137910299,1,0,hay,1.728774004,2,0,hay tom try and talk about gun control today,3.523968932,2,0,hay tom,2.436586787,1,0,hay,1.485951344,0,0.0,,9
41,739148735364489217,41,1,<user> is one the toughest candidates on gun control <hashtag> issues that matter </hashtag> <url>,<user> is one the toughest candidates on gun control <hashtag> issues that matter </hashtag> <url>,User41,0.75,1,toughest,1.752663658,0.479166667,0,<user> is one the toughest candidates on gun control,3.544347746,0,1,<user> is one the toughest candidates on gun control,2.999434317,1,0,toughest candidates,2.278432124,2,0,<user> is one the toughest candidates on gun control,3.090641656,3,1,<user> is one the toughest candidates on gun control,3.370433085,1,0,<user>,0.186870633,0,0.2592592593,,0
42,742077389375700992,42,0,"today is a dark day in orlando , and those using this as a platform to cry for gun control is disgusting . i am sure the terrorist who did this","today is a dark day in orlando , and those using this as a platform to cry for gun control is disgusting . i am sure the terrorist who did this",User42,0.104166667,0,i am sure the terrorist who did,3.306887613,0.083333333,0,a platform to cry for gun control is disgusting,3.543773941,2,0,a platform to cry for gun control is disgusting,2.567467213,0,1,a platform,1.764608375,2,0,day in orlando,2.662663355,2,0,today,0.537914211,0,0,sure the,1.687514528,1,0.8571428571,,4
43,753768755633598464,43,0,<user> <user> come on on france needs stricter gun laws and this never would have happened,<user> <user> come on on france needs stricter gun laws and this never would have happened,User43,0.416666667,0,needs stricter gun laws and this never would have,3.338192602,0.458333333,0,needs stricter gun laws and this never would have,3.542639635,0,0,needs stricter gun laws and this never would have,3.043974425,0,0,france needs stricter gun laws and this,2.872304273,2,0,<user> <user> come on,3.044524776,2,0,needs,0.844591409,1,0,<user>,0.187764259,0,0.3095238095,,0
44,743171421879173120,44,0,gun laws don ’ t deter terrorists : opposing view <url> via <user>,gun laws don ’ t deter terrorists : opposing view <url> via <user>,User44,0.625,0,gun laws don ’ t deter terrorists,2.790923429,0.354166667,0,gun laws don ’ t deter terrorists,3.541172502,2,0,gun laws don ’ t deter terrorists,2.941194855,2,0,gun laws don ’ t deter terrorists,2.783922303,2,0,gun laws don ’ t deter terrorists,2.950980118,2,0,gun,0.238828743,1,0,gun,0.285185136,0,0.3571428571,,7
45,765760117333757954,45,0,to all hillary and pro gun control people . <user> <hashtag> merica </hashtag> <url>,to all hillary and pro gun control people . <user> <hashtag> merica </hashtag> <url>,User45,0.5625,0,all hillary and pro gun control people,3.050146938,0.479166667,0,to all hillary and pro gun control people,3.538608607,0,0,to all hillary and pro gun control people,3.158982209,1,0,hillary,0.740414632,2,0,merica </hashtag>,2.079383685,0,1,to all hillary and pro gun control people,3.326587714,1,0,to,0.59467379,1,0.5333333333,,6
46,742099542162702336,46,0,"it ' s a sad day , pray for the souls of the victims & wounded . <allcaps> usa </allcaps> need new gun laws to prevent these horrendous crimes . <url>","it ' s a sad day , pray for the souls of the victims & wounded . <allcaps> usa </allcaps> need new gun laws to prevent these horrendous crimes . <url>",User46,0.208333333,0,need new gun laws to prevent these horrendous crimes,3.065129685,0.3125,0,need new gun laws to prevent these horrendous crimes,3.536419976,2,0,need new gun laws to prevent these horrendous crimes,3.049929747,2,1,need new gun laws to prevent these horrendous crimes,3.123569404,3,0,pray,1.057060869,2,0,it,0.343768481,1,0,it,0.313500529,1,0.6666666667,,7
47,803962729669259264,47,0,"<user> we are protected by the second amendment for the right to bear arms , thank you <user> for all your help .","<user> we are protected by the second amendment for the right to bear arms , thank you <user> for all your help .",User47,0.895833333,0,protected by the second amendment for the,3.280777139,0.708333333,1,thank you <user> for all your help,3.53565327,3,1,are,0.476222415,2,0,amendment,0.24670548,2,0,help,1.616095785,2,0,<user> we,2.162662248,1,0,<user>,0.191506708,0,0.0,,2
48,744998747428421632,48,1,<user> vote <number> pass ! has your senator sponsored s . <number> ? <user> <allcaps> did </allcaps> ! ✅ brady campaign to prevent gun violence <url>,<user> vote <number> pass ! has your senator sponsored s . <number> ? <user> <allcaps> did </allcaps> ! ✅ brady campaign to prevent gun violence <url>,User48,0.8125,1,brady campaign to prevent,2.115934377,0.916666667,1,✅ brady campaign to prevent gun violence,3.534482842,3,1,brady campaign,1.557031822,1,1,✅ brady campaign to prevent gun violence,2.180217929,3,0,<user> vote <number> pass,3.027191622,3,1,✅ brady campaign to prevent,2.507835358,1,0,<user>,0.20100915,1,1.0,,9
49,750076212286984192,49,0,six facts that disprove <allcaps> everything </allcaps> liberals say about gun control <url>,six facts that disprove <allcaps> everything </allcaps> liberals say about gun control <url>,User49,0.4375,0,about gun control,2.512932124,0.4375,0,disprove <allcaps> everything </allcaps> liberals say about gun control,3.532731168,0,0,disprove <allcaps> everything </allcaps> liberals say about gun control,3.313615343,1,0,liberals,0.789943469,2,0,disprove <allcaps> everything </allcaps> liberals say about gun control,3.675002333,2,0,liberals,0.609353744,1,0,six,1.045255329,0,0.3095238095,,0
50,745789947781726208,50,0,<user> <allcaps> that gun control black guy with glasses </allcaps> . <allcaps> move to england </allcaps> <hashtag> immigrate out of america < \ hashtag > <hashtag> movetofrance </hashtag> <hashtag> movetochina </hashtag> <hashtag> movetojapan </hashtag> <hashtag> justmove </hashtag>,<user> <allcaps> that gun control black guy with glasses </allcaps> . <allcaps> move to england </allcaps> <hashtag> immigrate out of america < \ hashtag > <hashtag> movetofrance </hashtag> <hashtag> movetochina </hashtag> <hashtag> movetojapan </hashtag> <hashtag> justmove </hashtag>,User50,0.166666667,0,<allcaps> that gun control black guy with glasses </allcaps>,3.069671034,0.5,0,<user> <allcaps> that gun control black guy with glasses,3.532576941,0,0,<allcaps> that gun control black guy with glasses </allcaps>,2.710918846,1,1,movetojapan </hashtag>,1.830083096,2,0,movetojapan </hashtag>,1.673317402,2,0,that,0.658048312,1,0,<user>,0.199509338,0,0.3095238095,,0
51,803669137411149829,51,0,<allcaps> gun control will call for a massive purge </allcaps> ! <repeated> . <repeated> <allcaps> not very wise at all </allcaps> ! <repeated> <url>,<allcaps> gun control will call for a massive purge </allcaps> ! <repeated> . <repeated> <allcaps> not very wise at all </allcaps> ! <repeated> <url>,User51,0.041666667,0,a massive,2.404273815,0.458333333,0,<allcaps> gun control will call for a massive purge,3.529016287,2,0,gun control will call,2.344534363,1,0,gun,0.32993712,2,0,gun control will call for a massive purge </allcaps>,2.238553558,2,0,<allcaps>,0.356742236,1,0,<allcaps>,0.312949882,0,0.0666666667,,7
52,742403364315648000,52,0,gun violence in u.s. cities compared to the deadliest nations in the world <url>,gun violence in u.s. cities compared to the deadliest nations in the world <url>,User52,0.4375,0,compared to the deadliest nations in the,3.112592968,0.354166667,0,gun violence in u.s. cities compared to,3.528509008,2,1,cities compared to the deadliest nations in the world,3.063399533,1,0,gun violence,0.650646814,2,0,cities compared to the deadliest nations in the world,3.616129354,2,1,gun,0.283600647,1,0,gun,0.276217051,0,0.3095238095,,7
53,752959600773763072,53,0,he ' s taking away from the ceremony by campaigning gun control . <repeated> <hashtag> no respect </hashtag> <url>,he ' s taking away from the ceremony by campaigning gun control . <repeated> <hashtag> no respect </hashtag> <url>,User53,0.291666667,0,taking away from the ceremony by campaigning gun control,2.812797831,0.3125,0,taking away from the ceremony by campaigning gun control,3.525019273,0,1,taking away from the ceremony by campaigning gun control,3.325705135,0,1,taking away from the ceremony by campaigning gun control,2.622797146,2,0,no respect </hashtag>,2.76025249,2,0,he,0.360817479,1,0,he,0.898772893,0,0.3095238095,,0
54,751430426842001413,54,1,""" lehigh valley gun control advocates rally after orlando shooting "" <hashtag> allentown </hashtag> proud of my city . <user> <url>",""" lehigh valley gun control advocates rally after orlando shooting "" <hashtag> allentown </hashtag> proud of my city . <user> <url>",User54,0.895833333,1,lehigh valley gun control advocates rally after,3.521094261,0.645833333,1,lehigh valley gun control advocates rally after orlando shooting,3.524273306,3,1,lehigh valley gun control advocates rally after orlando shooting,3.138804049,2,1,lehigh valley gun control advocates rally after,2.998855008,3,0,<user>,0.241960005,2,0,lehigh valley gun control advocates rally after orlando shooting,3.755543067,1,0,lehigh valley gun control advocates rally after orlando shooting,3.704772766,1,1.0,,2
55,742012454331404289,55,0,it ' s not about gun control or about a hate crime ! <repeated> its radical islam terror ! <repeated> wake up stupid people ! <repeated>,it ' s not about gun control or about a hate crime ! <repeated> its radical islam terror ! <repeated> wake up stupid people ! <repeated>,User55,0.104166667,0,not about gun control or about a hate crime,2.754429699,0.416666667,0,not about gun control or about a hate crime,3.523735015,2,0,not about gun control or about a hate crime,2.690322861,1,0,radical islam terror,2.578552525,2,0,not about gun control or about a hate crime,2.543108705,2,1,it,0.408745714,0,0,not about gun control or about a hate crime,2.369103487,0,0.0,,4
56,738532852296351744,56,1,<hashtag> wear orange </hashtag> gun violence awareness day <user> <user> <user> <url>,<hashtag> wear orange </hashtag> gun violence awareness day <user> <user> <user> <url>,User56,0.854166667,1,wear,0.771324643,0.791666667,0,</hashtag> gun violence awareness day <user> <user> <user>,3.523375964,3,1,gun violence,0.740718356,2,1,wear orange </hashtag> gun violence awareness day,3.073345976,2,0,orange </hashtag> gun violence awareness day <user> <user> <user>,3.388888697,2,0,wear,0.655041405,1,0,orange </hashtag> gun violence awareness day <user> <user> <user>,3.416763144,1,1.0,,2
57,742158732830904320,57,0,<user> dude take it from me who served . <repeated> your an idiot ! <repeated> he was terrorist and you for gun control are a lost sheep,<user> dude take it from me who served . <repeated> your an idiot ! <repeated> he was terrorist and you for gun control are a lost sheep,User57,0.020833333,0,terrorist and you for gun control are a lost,3.025267005,0.3125,0,terrorist and you for gun control are a lost,3.523219755,2,0,terrorist and you for gun control are a lost,3.299002789,0,0,lost,1.348659281,2,0,<user> dude,2.477121878,2,0,dude,1.894161766,1,0,<user>,0.188376115,0,0.0666666667,,4
58,744281506345017345,58,0,artist makes statement about gun violence in skies above american cities <url>,artist makes statement about gun violence in skies above american cities <url>,User58,0.583333333,0,artist makes statement about gun,3.050059398,0.395833333,0,makes statement about gun violence in skies above american,3.518545214,0,0,statement about gun violence in skies above american cities,3.042619634,1,0,statement about gun,2.599013952,2,0,statement about gun violence in skies above american cities,3.142204776,2,1,artist,1.948538127,1,0,artist,1.62015823,1,0.5333333333,,0
59,745991212675497984,59,0,<user> lets worry about what really matters … our second amendment … <user> <hashtag> gift a gun </hashtag>,<user> lets worry about what really matters … our second amendment … <user> <hashtag> gift a gun </hashtag>,User59,0.5,0,what really matters … our second amendment … <user>,2.79543145,0.375,0,<user> lets worry about what really matters … our,3.516046952,3,0,worry,1.531182118,1,0,amendment,0.2750111,2,0,<user> lets worry,2.651079957,2,0,<user> lets worry,2.735760936,1,0,<user>,0.185848566,0,0.5,,9
60,751485480257159168,60,1,"the ( really , really ) racist history of gun control in america <url> via <user>","the ( really , really ) racist history of gun control in america <url> via <user>",User60,0.354166667,1,racist,1.880110966,0.354166667,1,racist history of gun control in america <url> via,3.515836253,0,0,racist history of gun control in america <url> via,3.068351866,0,0,racist history,2.200550051,2,0,racist history of gun control in america <url> via,3.830100874,2,0,the,0.33888278,1,0,the,0.280309255,0,0.3095238095,,0
61,789600575276982272,61,0,<user> where ' s all the gun control stats coming from ?,<user> where ' s all the gun control stats coming from ?,User61,0.479166667,0,the gun control stats coming from,2.88378808,0.3125,0,the gun control stats coming from,3.512700965,0,0,s all the gun control stats coming from,3.507416479,1,0,control stats,2.185545685,2,0,s all the gun control stats coming from,3.798344032,2,0,<user> where,1.50679594,1,0,<user>,0.178616662,0,0.3095238095,,0
62,742107687660331008,62,1,<user> it ' s sad you have to deal with these idiots . almost as sad as systemic issues related to no gun control .,<user> it ' s sad you have to deal with these idiots . almost as sad as systemic issues related to no gun control .,User62,0.145833333,1,sad as systemic issues related,3.195275155,0.104166667,1,sad as systemic issues related to no gun control,3.512532813,0,0,sad as systemic issues related to no gun control,2.74861704,0,1,sad as systemic issues related to,2.898366838,2,0,sad as systemic issues related to no gun control,2.819569032,2,0,you,0.30768219,1,0,<user>,0.191419636,1,1.0,,0
